product_id,seller_id,product_name,category,product_desc,price,original_price,discount_rate,quantity_stock,flash_sale_id
460,75,Ikea Sofa,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,140.36,185.27,0.24,159,0
461,28,Fossil Gen 6,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,165.37,254.21,0.35,331,0
462,94,Nike Air Max,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,110.75,190.79,0.42,39,19
463,88,Levi's Jeans,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,136.89,297.65,0.54,469,0
464,45,1984,Books,An engaging and thought-provoking book that will captivate readers of all ages.,320.32,353.17,0.09,42,14
465,63,Fossil Gen 6,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,239.43,380.49,0.37,108,0
466,72,Zara Jacket,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,81.06,99.42,0.18,242,34
467,11,Bose QC45,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,279.77,407.88,0.31,120,0
468,37,Levi's Jeans,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,135.85,311.94,0.56,368,19
469,45,LEGO Star Wars,Toys,Fun and creative toys that inspire imagination and endless hours of play.,32.93,44.29,0.26,130,35
470,6,Hot Wheels Track,Toys,Fun and creative toys that inspire imagination and endless hours of play.,16.84,32.59,0.48,72,0
471,22,Lenovo ThinkPad,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,282.32,462.01,0.39,372,45
472,94,Jabra Elite 85h,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,374.1,437.77,0.15,238,31
473,18,Garmin Fenix 7,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,79.72,131.42,0.39,133,7
474,83,The Great Gatsby,Books,An engaging and thought-provoking book that will captivate readers of all ages.,228.08,314.73,0.28,91,0
475,55,Galaxy S21,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",211.39,453.07,0.53,204,46
476,7,KitchenAid Mixer,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,76.99,177.03,0.57,498,0
477,84,KitchenAid Mixer,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,365.31,454.27,0.2,462,0
478,98,Jabra Elite 85h,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,290.22,358.72,0.19,292,27
479,100,The Catcher in the Rye,Books,An engaging and thought-provoking book that will captivate readers of all ages.,293.71,422.32,0.3,22,5
480,51,West Elm Chair,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,95.42,112.41,0.15,193,47
481,31,Zara Jacket,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,149.5,326.37,0.54,30,11
482,35,Samsung Galaxy Watch,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,17.1,25.86,0.34,452,49
483,31,Nike Air Max,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,118.84,267.87,0.56,75,0
484,100,Barbie Dreamhouse,Toys,Fun and creative toys that inspire imagination and endless hours of play.,255.2,445.17,0.43,394,0
485,2,1984,Books,An engaging and thought-provoking book that will captivate readers of all ages.,201.49,339.4,0.41,50,0
486,25,Fossil Gen 6,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,89.65,103.87,0.14,74,0
487,77,Nerf Blaster,Toys,Fun and creative toys that inspire imagination and endless hours of play.,140.29,216.44,0.35,241,41
488,50,Fossil Gen 6,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,168.83,297.26,0.43,8,9
489,21,Dell XPS 13,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,291.97,376.21,0.22,403,0
490,11,Levi's Jeans,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,110.28,119.95,0.08,95,0
491,94,Zara Jacket,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,179.78,348.4,0.48,286,0
492,76,Lenovo ThinkPad,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,64.59,71.34,0.09,306,0
493,98,Galaxy S21,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",60.62,96.7,0.37,286,33
494,85,Ikea Sofa,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,268.16,412.48,0.35,142,27
495,8,Apple Watch Series 8,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,385.69,410.43,0.06,122,0
496,51,Lenovo ThinkPad,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,51.28,59.29,0.14,358,25
497,57,Reebok Nano X,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,208.75,471.39,0.56,283,0
498,2,H&M T-Shirt,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,133.76,244.47,0.45,143,5
499,28,West Elm Chair,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,119.55,153.98,0.22,107,0
500,26,Lenovo ThinkPad,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,26.88,51.52,0.48,162,5
501,25,Dell XPS 13,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,339.32,416.04,0.18,240,24
502,72,HP Spectre,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,156.53,290.09,0.46,439,8
503,20,Ninja Blender,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,131.93,143.63,0.08,288,0
504,24,Wayfair Bed Frame,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,385.97,445.67,0.13,72,0
505,5,Wayfair Bed Frame,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,362.2,466.09,0.22,330,0
506,59,LEGO Star Wars,Toys,Fun and creative toys that inspire imagination and endless hours of play.,265.76,348.15,0.24,139,0
507,40,The Great Gatsby,Books,An engaging and thought-provoking book that will captivate readers of all ages.,63.38,130.94,0.52,356,0
508,27,Ashley Dining Table,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,37.0,78.9,0.53,393,37
509,10,Jabra Elite 85h,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,338.4,419.9,0.19,102,31
510,100,Ninja Blender,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,270.59,482.77,0.44,181,20
511,92,Uniqlo Hoodie,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,114.74,121.02,0.05,397,13
512,48,Bose QC45,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,10.9,20.07,0.46,327,0
513,7,Fossil Gen 6,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,114.48,167.83,0.32,5,0
514,81,Zara Jacket,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,311.15,423.9,0.27,79,10
515,38,Nerf Blaster,Toys,Fun and creative toys that inspire imagination and endless hours of play.,45.12,48.61,0.07,345,44
516,25,Lenovo ThinkPad,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,251.88,292.91,0.14,354,0
517,69,Uniqlo Hoodie,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,108.11,135.12,0.2,352,41
518,64,OnePlus 11,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",103.85,118.46,0.12,383,0
519,97,Puma RS-X,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,181.93,394.21,0.54,128,0
520,77,Ikea Sofa,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,295.41,338.33,0.13,155,0
521,1,Hot Wheels Track,Toys,Fun and creative toys that inspire imagination and endless hours of play.,127.48,153.65,0.17,75,27
522,96,Nerf Blaster,Toys,Fun and creative toys that inspire imagination and endless hours of play.,267.76,294.96,0.09,286,0
523,16,Lenovo ThinkPad,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,87.55,143.28,0.39,294,45
524,43,Fossil Gen 6,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,213.55,489.13,0.56,179,3
525,22,Samsung Galaxy Watch,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,228.54,490.55,0.53,176,0
526,58,Lenovo ThinkPad,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,114.02,275.31,0.59,244,0
527,86,Philips Airfryer,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,72.17,128.15,0.44,56,14
528,89,Reebok Nano X,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,370.73,484.75,0.24,82,0
529,60,KitchenAid Mixer,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,62.54,110.45,0.43,416,34
530,43,Instant Pot,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,220.91,464.94,0.52,136,0
531,26,Bose QC45,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,383.25,489.99,0.22,426,0
532,43,Nike Air Max,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,304.61,376.09,0.19,430,0
533,88,West Elm Chair,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,391.49,442.94,0.12,108,0
534,93,Nerf Blaster,Toys,Fun and creative toys that inspire imagination and endless hours of play.,238.65,475.21,0.5,76,43
535,50,1984,Books,An engaging and thought-provoking book that will captivate readers of all ages.,46.62,89.34,0.48,267,0
536,16,AirPods Pro,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,182.61,413.42,0.56,384,4
537,4,Barbie Dreamhouse,Toys,Fun and creative toys that inspire imagination and endless hours of play.,260.23,372.63,0.3,263,0
538,58,OnePlus 11,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",189.19,291.53,0.35,5,29
539,15,AirPods Pro,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,205.94,338.94,0.39,59,36
540,20,Samsung Galaxy Watch,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,146.17,179.04,0.18,186,0
541,98,H&M T-Shirt,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,93.69,142.92,0.34,102,0
542,30,Hot Wheels Track,Toys,Fun and creative toys that inspire imagination and endless hours of play.,199.46,345.81,0.42,65,3
543,3,Philips Airfryer,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,101.36,152.83,0.34,464,37
544,18,HP Spectre,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,159.02,199.19,0.2,421,29
545,35,Zara Jacket,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,37.32,45.11,0.17,308,49
546,28,Barbie Dreamhouse,Toys,Fun and creative toys that inspire imagination and endless hours of play.,124.14,248.37,0.5,75,0
547,32,Apple Watch Series 8,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,41.39,52.25,0.21,485,0
548,44,Nike Air Max,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,40.36,83.45,0.52,125,0
549,26,Zara Jacket,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,345.68,479.43,0.28,407,28
550,35,Dell XPS 13,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,261.14,451.79,0.42,474,32
551,99,Uniqlo Hoodie,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,55.99,88.42,0.37,323,30
552,53,Philips Airfryer,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,103.45,178.81,0.42,50,0
553,47,To Kill a Mockingbird,Books,An engaging and thought-provoking book that will captivate readers of all ages.,235.2,333.62,0.29,334,0
554,79,Bose QC45,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,112.05,149.76,0.25,308,38
555,14,Wayfair Bed Frame,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,236.63,298.17,0.21,245,0
556,74,Zara Jacket,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,154.76,185.91,0.17,365,0
557,49,Apple Watch Series 8,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,64.36,97.04,0.34,244,26
558,84,KitchenAid Mixer,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,232.75,263.7,0.12,177,9
559,45,Philips Airfryer,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,226.0,300.07,0.25,188,37
560,50,LEGO Star Wars,Toys,Fun and creative toys that inspire imagination and endless hours of play.,322.74,378.42,0.15,111,0
561,6,The Catcher in the Rye,Books,An engaging and thought-provoking book that will captivate readers of all ages.,279.82,456.42,0.39,407,10
562,29,1984,Books,An engaging and thought-provoking book that will captivate readers of all ages.,192.57,208.04,0.07,466,0
563,13,Jabra Elite 85h,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,254.99,396.64,0.36,24,0
564,93,West Elm Chair,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,89.78,151.79,0.41,151,0
565,45,Ninja Blender,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,112.93,215.01,0.47,150,0
566,49,Nike Air Max,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,448.68,483.38,0.07,357,11
567,49,KitchenAid Mixer,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,126.64,257.17,0.51,39,0
568,76,Sony WH-1000XM4,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,257.76,275.07,0.06,376,12
569,47,Bose QC45,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,332.99,395.04,0.16,191,0
570,27,OnePlus 11,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",95.14,126.96,0.25,291,31
571,81,OnePlus 11,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",161.09,170.63,0.06,498,14
572,11,Pixel 7,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",83.8,123.07,0.32,138,0
573,52,1984,Books,An engaging and thought-provoking book that will captivate readers of all ages.,54.07,89.71,0.4,44,0
574,97,Fossil Gen 6,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,247.99,469.7,0.47,79,25
575,34,H&M T-Shirt,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,294.86,499.95,0.41,71,0
576,12,OnePlus 11,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",134.53,262.69,0.49,251,0
577,45,Wayfair Bed Frame,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,77.87,110.6,0.3,263,42
578,37,Jabra Elite 85h,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,236.0,422.36,0.44,98,1
579,49,Garmin Fenix 7,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,159.38,176.03,0.09,246,0
580,2,Philips Airfryer,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,239.0,261.23,0.09,257,0
581,22,KitchenAid Mixer,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,331.55,459.79,0.28,72,18
582,17,Instant Pot,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,316.12,365.76,0.14,384,9
583,55,Hot Wheels Track,Toys,Fun and creative toys that inspire imagination and endless hours of play.,187.65,405.56,0.54,117,44
584,80,Galaxy S21,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",37.5,45.99,0.18,321,33
585,55,Puma RS-X,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,208.15,404.61,0.49,183,0
586,38,MacBook Pro,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,204.92,389.07,0.47,277,0
587,85,LEGO Star Wars,Toys,Fun and creative toys that inspire imagination and endless hours of play.,354.78,380.33,0.07,271,23
588,10,Uniqlo Hoodie,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,239.81,457.02,0.48,224,6
589,36,Ninja Blender,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,21.41,52.94,0.6,146,13
590,39,Bose QC45,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,193.25,296.44,0.35,195,6
591,8,West Elm Chair,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,239.93,430.49,0.44,389,37
592,21,Ikea Sofa,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,212.26,397.29,0.47,29,16
593,20,Barbie Dreamhouse,Toys,Fun and creative toys that inspire imagination and endless hours of play.,228.45,448.14,0.49,330,0
594,79,LEGO Star Wars,Toys,Fun and creative toys that inspire imagination and endless hours of play.,344.8,492.75,0.3,163,0
595,26,Adidas Ultraboost,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,182.91,362.44,0.5,240,0
596,42,LEGO Star Wars,Toys,Fun and creative toys that inspire imagination and endless hours of play.,113.06,233.62,0.52,352,38
597,73,OnePlus 11,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",28.16,36.83,0.24,182,0
598,36,Samsung Galaxy Watch,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,260.38,388.45,0.33,115,44
599,51,Nike Air Max,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,215.75,259.18,0.17,427,46
600,33,Bose QC45,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,69.54,158.9,0.56,47,0
601,86,Garmin Fenix 7,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,189.69,359.06,0.47,164,27
602,57,KitchenAid Mixer,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,200.46,237.24,0.16,120,44
603,14,The Catcher in the Rye,Books,An engaging and thought-provoking book that will captivate readers of all ages.,167.0,319.23,0.48,319,8
604,18,Uniqlo Hoodie,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,202.5,487.59,0.58,420,15
605,50,Lenovo ThinkPad,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,463.69,498.97,0.07,271,18
606,57,Adidas Ultraboost,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,38.65,95.86,0.6,50,0
607,83,Hot Wheels Track,Toys,Fun and creative toys that inspire imagination and endless hours of play.,54.42,65.42,0.17,277,2
608,60,KitchenAid Mixer,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,349.99,480.93,0.27,354,0
609,8,Reebok Nano X,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,46.84,65.04,0.28,470,41
610,57,Adidas Ultraboost,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,169.13,294.37,0.43,291,44
611,22,Apple Watch Series 8,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,361.01,495.21,0.27,427,43
612,61,Dell XPS 13,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,215.34,233.7,0.08,129,47
613,67,Instant Pot,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,59.8,70.45,0.15,434,4
614,30,iPhone 14,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",94.71,132.66,0.29,126,30
615,61,Samsung Galaxy Watch,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,39.12,87.45,0.55,371,5
616,37,Wayfair Bed Frame,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,186.43,233.52,0.2,209,0
617,99,LEGO Star Wars,Toys,Fun and creative toys that inspire imagination and endless hours of play.,36.59,66.99,0.45,176,0
618,24,OnePlus 11,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",197.59,312.48,0.37,457,1
619,83,Bose QC45,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,175.34,342.91,0.49,216,26
620,89,Jabra Elite 85h,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,83.26,150.4,0.45,245,0
621,92,Nerf Blaster,Toys,Fun and creative toys that inspire imagination and endless hours of play.,302.67,339.89,0.11,167,0
622,40,Puma RS-X,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,153.2,231.18,0.34,163,0
623,76,Nerf Blaster,Toys,Fun and creative toys that inspire imagination and endless hours of play.,287.12,334.14,0.14,130,0
624,47,KitchenAid Mixer,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,146.55,235.16,0.38,486,9
625,11,Ikea Sofa,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,78.11,87.07,0.1,287,0
626,88,KitchenAid Mixer,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,186.68,322.15,0.42,324,32
627,73,Galaxy S21,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",195.74,211.4,0.07,239,0
628,67,Wayfair Bed Frame,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,310.58,381.68,0.19,325,49
629,89,The Catcher in the Rye,Books,An engaging and thought-provoking book that will captivate readers of all ages.,45.23,103.07,0.56,376,0
630,18,KitchenAid Mixer,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,120.88,254.66,0.53,31,20
631,91,LEGO Star Wars,Toys,Fun and creative toys that inspire imagination and endless hours of play.,275.12,465.47,0.41,329,16
632,96,KitchenAid Mixer,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,403.95,425.92,0.05,127,20
633,4,Ashley Dining Table,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,304.98,343.26,0.11,432,0
634,7,Apple Watch Series 8,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,207.62,421.62,0.51,109,0
635,69,Dell XPS 13,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,184.68,194.56,0.05,44,0
636,60,Samsung Galaxy Watch,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,292.31,492.6,0.41,482,13
637,97,Ikea Sofa,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,165.47,243.64,0.32,317,0
638,89,Instant Pot,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,82.02,176.41,0.54,110,4
639,1,Reebok Nano X,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,16.78,22.72,0.26,481,15
640,26,Adidas Ultraboost,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,224.31,293.7,0.24,423,31
641,20,Reebok Nano X,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,244.12,257.84,0.05,26,42
642,74,Adidas Ultraboost,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,239.18,351.39,0.32,105,0
643,96,MacBook Pro,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,294.58,443.96,0.34,278,0
644,8,Zara Jacket,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,113.06,154.24,0.27,214,0
645,49,Galaxy S21,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",44.69,51.44,0.13,75,27
646,49,Barbie Dreamhouse,Toys,Fun and creative toys that inspire imagination and endless hours of play.,60.62,127.24,0.52,284,0
647,42,iPhone 14,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",397.12,470.51,0.16,250,32
648,46,Ninja Blender,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,137.64,157.31,0.13,470,0
649,35,Pixel 7,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",36.41,71.48,0.49,30,0
650,23,Pixel 7,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",87.98,216.42,0.59,361,0
651,38,Uniqlo Hoodie,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,52.87,67.68,0.22,130,0
652,73,Jabra Elite 85h,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,375.89,453.58,0.17,91,28
653,21,Lenovo ThinkPad,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,156.53,303.07,0.48,387,0
654,93,H&M T-Shirt,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,310.8,341.75,0.09,31,1
655,62,Dell XPS 13,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,300.81,438.4,0.31,114,0
656,79,Philips Airfryer,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,163.16,323.12,0.5,16,0
657,3,MacBook Pro,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,127.01,308.34,0.59,40,0
658,44,Nike Air Max,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,316.22,366.28,0.14,206,25
659,7,Fossil Gen 6,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,77.54,108.89,0.29,147,49
660,95,Uniqlo Hoodie,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,23.94,26.98,0.11,274,50
661,50,Wayfair Bed Frame,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,13.37,23.81,0.44,272,0
662,44,Bose QC45,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,14.75,28.79,0.49,317,50
663,60,Jabra Elite 85h,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,45.79,64.89,0.29,184,43
664,21,Zara Jacket,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,165.57,266.94,0.38,60,0
665,68,Hot Wheels Track,Toys,Fun and creative toys that inspire imagination and endless hours of play.,119.82,215.83,0.44,149,0
666,52,Sony WH-1000XM4,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,222.63,323.88,0.31,28,11
667,86,Ashley Dining Table,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,220.66,234.75,0.06,116,5
668,8,Pixel 7,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",59.06,66.22,0.11,428,38
669,22,Barbie Dreamhouse,Toys,Fun and creative toys that inspire imagination and endless hours of play.,141.55,193.52,0.27,290,0
670,57,To Kill a Mockingbird,Books,An engaging and thought-provoking book that will captivate readers of all ages.,65.06,145.45,0.55,189,44
671,63,Garmin Fenix 7,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,223.48,278.1,0.2,40,0
672,26,Ikea Sofa,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,121.17,136.78,0.11,187,0
673,16,Instant Pot,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,343.33,409.9,0.16,132,14
674,45,Garmin Fenix 7,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,218.86,268.66,0.19,387,0
675,15,Reebok Nano X,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,173.77,205.63,0.15,453,0
676,88,Jabra Elite 85h,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,203.13,340.43,0.4,136,0
677,4,iPhone 14,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",307.27,415.17,0.26,500,37
678,23,Pixel 7,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",152.77,248.52,0.39,487,0
679,12,Zara Jacket,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,129.87,171.46,0.24,164,0
680,100,Lenovo ThinkPad,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,127.81,190.48,0.33,294,0
681,55,MacBook Pro,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,230.76,423.37,0.45,99,5
682,85,Nike Air Max,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,99.51,199.12,0.5,366,32
683,75,Ashley Dining Table,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,50.98,74.69,0.32,34,0
684,98,Adidas Ultraboost,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,245.7,326.02,0.25,36,0
685,5,1984,Books,An engaging and thought-provoking book that will captivate readers of all ages.,195.75,324.25,0.4,180,39
686,87,Hot Wheels Track,Toys,Fun and creative toys that inspire imagination and endless hours of play.,46.08,99.25,0.54,330,6
687,59,LEGO Star Wars,Toys,Fun and creative toys that inspire imagination and endless hours of play.,165.25,232.01,0.29,461,0
